smiles,zinc_id,mwt,logp,reactive,purchasable,tranche_name
CNC(=O)CN1CCC[C@@H](NC(=O)c2cc(C3CC3)[nH]n2)CC1,ZINC001052739078,319.409,0.617,0,20,DCAD
CC(C)NS(=O)(=O)CCNC(=O)N1CCC[C@@H](n2ccnn2)C1,ZINC000425445546,344.441,-0.048,0,20,EBAD
C[C@H]1[C@@H](O)CCN1C(=O)CNc1ccc(-c2nn[nH]n2)cn1,ZINC001591775538,303.326,-0.345,0,20,DBAD
CC(C)(C(=O)O)C(=O)O[C@@H]1CCN(c2ccc([N+](=O)[O-])cc2)C1,ZINC001602838632,322.317,1.828,5,20,DDBD
O=C(N[C@@H]1CCCC[C@@H]1CNCC1CCC1)c1cnn2cc[nH]c12,ZINC001037246715,329.4480000000001,2.341,0,20,EEAD
CC[C@@H](C)OCC(=O)N[C@@H](CC)CNC(=O)c1ccccc1Cl,ZINC001451108030,340.851,2.78,0,20,EFAD
CC[C@H](C)C(=O)N[C@@H]1C[C@H]2CC[C@@H]1N2Cc1cccc(F)c1,ZINC001110296613,304.409,3.093,0,20,DGAD
CC(=O)N(C)CC(=O)N[C@@H]1CCN(CCn2cccn2)C1,ZINC001369963023,293.371,-0.448,0,20,CBAD
CCc1ncc(NC(=O)C[C@H]2CCC(=O)[C@@H]2C)cn1,ZINC000527001701,261.325,1.983,0,20,CDAD
CCc1nc(C(=O)NC[C@H](C2CC2)N(C)C(=O)Cn2ncnn2)co1,ZINC001487658067,347.379,-0.11,0,20,EBAD
CCC[C@H](CC(C)C)C(=O)NC[C@H]1CCOC[C@@H]1OC,ZINC000452624420,285.428,2.617,0,20,CFAD
CC(=O)N1CCC2(CC1)CCN(C(=O)c1cncn1C)CC2,ZINC000936288466,304.394,1.285,0,20,DDAD
Cc1ccc(C(=O)N[C@@H](C)C2CCN(C(=O)C[C@@H]3C=CCC3)CC2)o1,ZINC000986759026,344.455,3.301,0,20,EGAD
C[C@@H]1CN(CC#N)C[C@H]1NC(=O)[C@@H]1CS(=O)(=O)CC(=O)N1,ZINC001080180374,314.367,-2.14,30,20,DAED
CC(=O)N(C)C1CN(C(=O)c2ncoc2[C@H]2CCCO2)C1,ZINC000953458871,293.323,0.8290000000000001,0,20,CCAD
COC[C@H](C)NC(=O)N[C@@H]1c2ccccc2NC1(C)C,ZINC000887278509,277.368,2.266,0,20,CEAD
C[C@@H]1CCCC[C@@]1(C)NC(=O)NCCOCC(F)(F)C(F)F,ZINC000458725673,328.35,3.1710000000000003,0,20,EGAD
COCC(C)(C)C(=O)NC[C@H]1COCCN1CC(=O)NC(N)=O,ZINC001501810243,330.385,-1.329,0,20,EAAD
O=C(NCC1(O)CN(C(=O)[C@H]2CNC(=O)N2)C1)C1[C@H]2CCC[C@H]12,ZINC001042391264,322.365,-1.597,0,20,DAAD
CN1CCC[C@@H]1C(=O)NCCN=c1cc[nH]c(-c2nn[nH]n2)n1,ZINC001591189621,317.357,-1.2990000000000002,0,20,DAAD
C[C@@H](CN(C)Cc1ccccc1)NC(=O)NCCO,ZINC000271916036,265.357,0.7979999999999999,0,20,CCAD
CCc1cc(C(=O)N2CC[C@H]2CNC(=O)CNC(C)=O)cc(O)n1,ZINC001505592785,334.376,-0.184,0,20,EBAD
C=C(C)CNCCNC(=O)c1sc(C(C)(C)C)nc1C,ZINC001153685895,295.452,2.645,30,20,CFED
Cc1[nH]nc(C(=O)N[C@H]2CCN(C(=O)Cc3ccsc3)[C@H]2C)c1C,ZINC001011441837,346.456,2.05,0,20,EEAD
O=C(NCc1ccc(Cl)cc1)N[C@H](CO)Cc1ccccc1,ZINC000079030173,318.8040000000001,2.7430000000000003,0,20,DFAD
COc1nc(C)cc(NC[C@H](C)NC(=O)Cc2nnc(C)o2)n1,ZINC001108361578,320.353,0.644,0,20,DCAD
CCN(CCNC(=O)c1cnc(O)n1C)Cc1cc(F)ccc1C,ZINC001493001339,334.395,1.825,0,20,EDAD
NC(=O)[C@@H]1CCC2(CN(C(=O)c3cncnc3O)C2)O1,ZINC001275301620,278.268,-0.959,0,20,CBAD
CC(C)=CCC[C@H](C)CCNC[C@H]1CCO[C@H]1C(=O)O,ZINC001590922189,283.4120000000001,2.838,0,20,CFAD
CN(C)CCc1ccc(NC(=O)CCc2nc(N(C)C)no2)cc1,ZINC000275469372,331.42,1.811,0,20,EDAD
COC(=O)[C@@H]1CC[C@H](C(=O)NC[C@H](OC)C2CC2)C1,ZINC001273915981,269.341,1.117,0,20,CDAD
C#CCCCCC(=O)Nc1ncc2c(n1)CC[C@@H](C)C2,ZINC001121264213,271.36400000000003,2.734,30,20,CFED
CCN(C(=O)CC[C@H]1CCOC1)[C@@H]1CCOC(C)(C)C1,ZINC000354594171,283.4120000000001,2.609,0,20,CFAD
C[C@H](CNCC=C(Cl)Cl)N(C)C(=O)CCc1cccnc1,ZINC001753703039,330.259,2.77,0,20,EFAD
Cc1cnc(C(=O)N2CCN(C(=O)[C@@H](F)C(C)C)CC2)cn1,ZINC001010046627,308.357,1.064,0,20,DDAD
CCN(C)C(=O)CN(C)[C@@H]1CCN(C(=O)Cc2nonc2C)C1,ZINC001193171340,323.397,-0.068,0,20,DBAD
COC(=O)[C@H]1CS[C@@H](C(=O)OC)N1C(=O)C1(F)CNC1,ZINC001160493000,306.315,-1.086,0,20,DAAD
NC(=O)C(=O)N1C[C@H]2C[C@@H]3CN(C(=O)CCc4cn[nH]c4)C[C@@]3(C1)O2,ZINC001001633729,347.375,-1.344,0,20,EAAD
CCNC(=O)C(C)(C)CNC(=O)C(=O)N[C@@H]1C[C@H](OC)C12CCC2,ZINC001331660293,339.436,0.339,0,20,ECAD
O=C(NC[C@H]1CCCCCN1Cc1nc(O)n[nH]1)c1ncc[nH]1,ZINC000968854051,319.369,0.408,0,20,DCAD
O=C(CN1CC(CNC(=O)[C@@H]2CCNC(=O)C2)C1)N1CCCCC1,ZINC001031614102,336.436,-0.4270000000000001,0,20,EBAD
CC[C@H](F)CN1CC[C@H]1CNC(=O)[C@H]1CC[C@H](CC)CC1,ZINC001038942507,298.446,3.141,0,20,CGAD
COC[C@@](C)(O)CNC(=O)C(=O)c1cnn(C)c1,ZINC001318972441,255.274,-0.884,0,20,CBAD
CC(C)(C)n1[nH]cnc1=NC(=O)c1nc(N2CCCC2)ncc1Cl,ZINC000670277685,349.826,1.751,0,20,EDAD
Cc1ccc(C2CC2)c(C(=O)NC[C@@H]2CN(CCCO)CCCO2)c1,ZINC001073712642,346.471,2.076,0,20,EEAD
CC[C@H](CNC(=O)c1ccoc1)NC(=O)c1cc[nH]c1C(C)C,ZINC001456701227,317.389,2.67,0,20,DFAD
CCSC1(CNC(=O)N2CCC[C@@H](CNC(=O)C(C)C)C2)CC1,ZINC000596883506,341.521,2.466,0,20,EEAD
NC(=O)CN1CC[C@@H](NC(=O)CCn2cccn2)[C@@H](O)C1,ZINC001099684111,295.343,-1.69,0,20,CAAD
COc1ccc(C[C@@H](C)CNC(=O)c2ccc([N+](=O)[O-])[nH]2)cc1,ZINC000270778309,317.345,2.54,5,20,DFBD
CCNC(=O)N1CCN(c2nc(=N)[nH]c(=N)[nH]2)CC1,ZINC000623816563,266.309,-1.452,0,20,CAAD
NC(=O)NCC(=O)N1CC[C@](O)(CNC(=O)c2cc[nH]c2)C1,ZINC001040081646,309.326,-1.624,0,20,DAAD
CCCCC(=O)N[C@@H](C)C1CN(C(=O)c2cc(OC)cc(OC)c2)C1,ZINC001450285222,348.4430000000001,2.471,0,20,EEAD
CC(C)CC(=O)N1[C@@H]2CC[C@H]1C[C@@H](CNC(=O)[C@H]1CCCO1)C2,ZINC000959661227,322.449,2.097,0,20,DEAD
CC(=O)N(C)CC(=O)N[C@@H]1CCN(C(=O)c2ccn(C)n2)C1,ZINC001385598404,307.3540000000001,-0.7709999999999999,0,20,DBAD
O=C(CCCF)N[C@]12CCC[C@H]1CN(CCO[C@@H]1CC1(F)F)C2,ZINC001111841716,334.38199999999995,2.131,0,20,EEAD
Cn1cc(/C=C\C(=O)N2CCCN3c4ccccc4C[C@H]3C2)cn1,ZINC000810824065,322.4120000000001,2.097,0,20,DEAD
CCC1(C(=O)Nc2ccc([C@@H]3C[C@H]3N)cc2)CCCC1,ZINC000705669515,272.392,3.41,0,20,CGAD
CCO[C@@H]1C[C@H](NC(=O)c2cc(S(N)(=O)=O)ccc2C)[C@H]1OC,ZINC000681540032,342.417,0.565,0,20,ECAD
CCN(CC)c1ccc(C(=O)N2CCC=C(C)C2)cc1,ZINC000437969739,272.392,3.325,0,20,CGAD
CC(C)N1CC[C@@H](N[C@H]2C[C@@H](NC(=O)C3=COCCC3)C2)C1=O,ZINC001021888749,321.421,0.927,0,20,DCAD
Cc1ccc2c(c1)[C@@H](NC(=O)Cc1cccc(F)c1F)CO2,ZINC000531659047,303.308,3.0660000000000003,0,20,DGAD
O=C(Cc1nc[nH]n1)N[C@@H]1CCN(C(=O)CCc2nc[nH]n2)C[C@@H]1O,ZINC000991797911,348.367,-1.824,0,20,EAAD
Cc1cnn(C)c1CN[C@H]1CCCC[C@H]1C(C)(C)C,ZINC000394792783,263.42900000000003,3.423,0,20,CGAD
O=C([C@H]1CCc2nnc(O)n2C1)N1CCC[C@@H]1CN1CCCC1,ZINC001646576926,319.409,0.633,0,20,DCAD
C[C@H](C#N)C(=O)N1CC([C@H](C)NC(=O)Cc2cncn2C)C1,ZINC001383302420,303.366,0.085,30,20,DCED
COC(=O)[C@@]1(O)CCN(C(=O)c2cc(C(=O)O)oc2C)C1,ZINC001606357958,297.263,0.036000000000000004,0,20,CCAD
NC(=O)NC(=O)CN1CC[C@@H]2CN(C(=O)Cc3cc[nH]n3)CC[C@H]21,ZINC001422259847,334.38,-0.93,0,20,EBAD
CCc1nc(C(=O)N(CC)[C@H]2CCN(C(C)=O)C2)co1,ZINC000942753899,279.34,1.32,0,20,CDAD
Cc1nn(C)cc1[C@@H]1CCCN1C(=O)c1cc(-c2ccc(C)cc2)[nH]n1,ZINC000369462659,349.4380000000001,3.404,0,20,EGAD
CN1CC[C@](O)(CNC(=O)[C@H]2CCCCN2S(C)(=O)=O)C1,ZINC000680827302,319.427,-1.017,0,20,DAAD
COC(=O)[C@H](O)C1CCN(C(=O)[C@@H]2CCNC2=O)CC1,ZINC001334354074,284.312,-1.105,0,20,CAAD
O=C(CN[C@H](CNC(=O)[C@H]1CCC(=O)N1)C1CC1)NCC1CC1,ZINC001370143687,322.409,-0.7240000000000001,0,20,DBAD
CNC(=O)NC(=O)[C@@H](C)NCCN(C)C(=O)[C@@H]1CCN(C)C1,ZINC001391217893,313.402,-1.17,0,20,DAAD
CC[C@H](C(=O)N1C[C@H]2CN([C@@H]3CCNC3=O)C[C@H]2C1)N1CCCC1=O,ZINC001049223442,348.44699999999995,-0.334,0,20,EBAD
COC(=O)[C@@H](OC(=O)c1cc(OC)n(C)n1)c1ccccc1Cl,ZINC001771658472,338.747,2.153,0,20,EEAD
C[C@H](c1ccccc1)[C@H](C)NC(=O)NCC(C)(CO)CO,ZINC001646936924,294.395,1.469,0,20,CDAD
CCCNC(=O)[C@H](C)Nc1ccc(O[C@H](C)CC)cc1,ZINC000033647058,278.396,3.1910000000000003,0,20,CGAD
CO[C@@H](CS(=O)(=O)NC[C@@H]1CCC=CO1)C(C)C,ZINC000827498193,277.386,1.27,0,20,CDAD
C=C[C@@](C)(O)CC(=O)NCC1CC(NC(=O)CCOC)C1,ZINC001755927950,298.383,0.361,30,20,CCED
C[C@@H](CNS(=O)(=O)N1CCOCC1)N1CCN(C)CC1,ZINC000408221122,306.432,-1.211,0,20,DAAD
CCCN1CC2(C1)C[C@@H](NC(=O)/C=C/C(C)(C)C)c1nccn12,ZINC001101616509,316.449,2.467,0,20,DEAD
COCCN1CC[C@H](C)[C@@H](NC(=O)c2cc3ccccc3n2C)C1,ZINC000968083901,329.444,2.265,0,20,EEAD
CN(C[C@@H]1CCCCN1C(=O)[C@@H]1CCC1(F)F)c1ccc(C#N)nc1,ZINC001051339365,348.397,2.8160000000000003,30,20,EFED
O=C(NC[C@@H]1CC[C@@H](CNC(=O)C2C=CC=CC=C2)CC1)C1CC1,ZINC000959754329,328.456,2.734,0,20,EFAD
CC(C)=CCN1CCO[C@@H](CNC(=O)[C@@H]2CCNC2=O)C1,ZINC001035471696,295.383,-0.094,0,20,CBAD
CNC(=O)NCC(=O)NC[C@@H](C)N(C)C(=O)[C@H]1CCS(=O)(=O)C1,ZINC001395099199,348.425,-1.6869999999999998,0,20,EAAD
Cc1cnc(Cl)c(C(=O)N([C@@H](C)C2CC2)C2CC2)c1,ZINC000888118237,278.783,3.447,0,20,CGAD
COc1ncccc1C(=O)N[C@@H](CCSC)C(N)=O,ZINC000600261533,283.353,0.4270000000000001,0,20,CCAD
CC(C)(CC(=O)O)NCc1cccc(-c2ccncc2)c1,ZINC001776291334,284.3590000000001,3.092,0,20,CGAD
CC[C@@H](SC)C(=O)NCC1(Nc2nc(C)cc(C)n2)CCC1,ZINC001111798755,322.478,2.6860000000000004,0,20,DFAD
Cc1ccc2occ(CC(=O)N(CCCO)Cc3ccccn3)c2c1,ZINC000626796188,338.407,3.09,0,20,EGAD
CN(C)C(=O)CN1CCC2(C1)CCN(C(=O)C(C)(C)C(N)=O)CC2,ZINC001035197379,338.452,-0.099,0,20,EBAD
CC1(C)C(=O)NC[C@@H]1NS(=O)(=O)Cc1ccccn1,ZINC001197863167,283.353,0.026,0,20,CCAD
CC(C)(CNC(=O)c1ccc(S(=O)(=O)C(F)F)cc1)C1CCC1,ZINC001117845940,345.411,3.239,0,20,EGAD
COCCNC(=O)N1CCCCC[C@@H]1c1ccncc1,ZINC000042843011,277.368,2.355,0,20,CEAD
Cc1cocc1C(=O)N1CCC(C)(NC(=O)C[C@H]2CCNC2=O)CC1,ZINC001073192871,347.415,1.225,0,20,EDAD
CC[C@H](C)N1CC[C@@]2(CCCN2CCc2cccs2)C1=O,ZINC001273532806,306.475,3.156,0,20,DGAD
CC[C@H](C)C(=O)N1CC[C@H](C2CCN(C(=O)CC3(C)CC3)CC2)C1,ZINC000952294172,334.504,3.31,0,20,EGAD
CNC(=O)[C@H]1CCCN(C(=O)Nc2ncc(-c3ccccc3)s2)C1,ZINC000111420538,344.44,2.8,0,20,EFAD
CC(C)(C)OC(=O)N[C@H](CC(=O)O)c1ccc(F)cc1,ZINC000002585851,283.2990000000001,2.866,0,50,CFAA
O=C(CO)NCCC(=O)NC[C@@]12CCC[C@@H]1OCC2,ZINC001551032455,270.329,-0.44,0,20,CBAD
CCOc1nc(C(=O)N[C@@H]2CN(CC(=O)NCC#N)C[C@H]2O)co1,ZINC001194415865,337.336,-1.5119999999999998,30,20,EAED
CCOc1ncc(-c2cccc(S(=O)(=O)CC)c2)cn1,ZINC001241462434,292.36,2.336,0,20,CEAD
Cc1ccc(S(=O)(=O)NNc2ncccn2)cn1,ZINC001323533978,265.298,0.485,0,20,CCAD
CN(C(=O)c1cccc(-n2cnnn2)c1)C1CCN(CCCO)CC1,ZINC001006390691,344.4190000000001,0.581,0,20,ECAD
O=C(NCc1noc(C(F)(F)F)n1)c1ccc2c(c1)COC2,ZINC000579010448,313.235,2.049,0,20,DEAD
CN(CCNC(=O)c1ccnc(Oc2ccccc2)c1)CC(=O)O,ZINC001598492278,329.356,1.62,0,20,EDAD
N#Cc1ccc(C[C@H](C#N)C(=O)NCc2nc(C3CC3)cs2)cc1,ZINC000281594160,336.42,2.891,30,20,EFED
CCN1CCC[C@@H](NC(=O)Cc2nn(C)c3ccccc23)[C@@H]1C,ZINC000993324547,314.433,2.105,0,20,DEAD
Cc1nnc([C@@H](C)NC2CC(CNC(=O)C(C)(C)C(C)(C)C)C2)o1,ZINC001100568077,336.48,2.9960000000000004,0,20,EFAD
CS[C@@H](C)C(=O)NC1CC2(CC(NCc3nc(C)oc3C)C2)C1,ZINC001120682117,337.4890000000001,2.56,0,20,EFAD
COCCN(CCC#N)C(=O)Nc1ccc([C@@H]2CCOC2)cc1,ZINC000590842041,317.389,2.584,30,20,DFED
O=C(c1cccc(-c2ccc(O)c(F)c2F)c1)N1CCOCC1,ZINC001243341609,319.307,2.81,0,20,DFAD
CC(=O)N1CCCO[C@@H](CNC(=O)[C@H]2CCN(C)C2)C1,ZINC001019590021,283.372,-0.308,0,20,CBAD
C=C(C)CN(CC)C(=O)[C@H](C)NCCNC(=O)c1cc(C)co1,ZINC001132650001,321.421,1.721,30,20,DDED
Cc1cccc2c1C[C@H](C(=O)N(C)C[C@@H]1CCN1CCC(C)C)O2,ZINC001085930448,330.472,2.877,0,20,EFAD
Cc1cc(O)nc(C)c1C(=O)N1CC[C@@H](NCCOCCO)C1,ZINC001187988290,323.393,0.217,0,20,DCAD
CC(C)(F)C(=O)N[C@]12CCC[C@@H]1N(C(=O)C1(C)C[C@H]3C[C@@H]3C1)CC2,ZINC001014136337,336.451,2.8110000000000004,0,20,EFAD
CN(C)c1nccc(CNC(=O)[C@H](c2cccc(Cl)c2)N(C)C)n1,ZINC000343036711,347.85,2.115,0,20,EEAD
COc1ncc(C(=O)NC2CN(C(=O)c3ccc(O)nc3)C2)cn1,ZINC000998989207,329.316,-0.16,0,20,EBAD
CCC[C@@H]1CCCC[C@H]1NC(=O)CN(C)C1CCC1,ZINC000629958704,266.42900000000003,2.946,0,20,CFAD
CCCC(=O)NCC(=O)N[C@H]1C[C@H]2CC[C@@H]1N2Cc1nccc(C)n1,ZINC001109016525,345.44699999999995,0.923,0,20,ECAD
Cc1csc2ncnc(N(C)CCCNC(=O)C=C3CCC3)c12,ZINC001095512622,330.457,3.053,0,20,EGAD
C[C@@H](CCNC(=O)C[C@@H]1CCNC1=O)NC(=O)CCc1ccccc1,ZINC001076849388,345.4430000000001,1.156,0,20,EDAD
CCCCCCCCN1CCSC[C@@H]1C(N)=O,ZINC000767120653,258.431,2.25,30,20,CEED
C[C@H](C[C@@H](C)NC(=O)c1coc(C(N)=O)c1)NCC(N)=O,ZINC001135074478,296.327,-0.65,0,20,CBAD
Cc1cccc(S(=O)(=O)NC(C2CCC2)C2CCC2)c1,ZINC000511007047,293.432,3.242,0,20,CGAD
Cc1nocc1CN[C@@H](C)CNC(=O)c1ccc(F)c(F)c1,ZINC001403046998,309.316,2.169,0,20,DEAD
COCCOc1cccc(CC(=O)N(C[C@@H](C)O)[C@H](C)CO)c1,ZINC000442702837,325.405,0.845,0,20,ECAD
CO[C@@H](C(=O)Nc1cccnc1O)c1ccc(F)cc1,ZINC001361952663,276.267,2.253,0,20,CEAD
CC(C)OCC(=O)N[C@@H](C)CN[C@H](C)c1ccc(C(C)C)cc1,ZINC001483213434,320.4770000000001,3.39,0,20,DGAD
CCn1cc(C(=O)N2CC[C@@H](NCC(=O)N3CCC3)[C@H]2C)nn1,ZINC000987269894,320.397,-0.277,0,20,DBAD
CC[C@]1(O)CCN(C(=O)C(=O)Nc2ccc([C@@H](C)N)cc2)C1,ZINC000415085181,305.378,1.018,0,20,DDAD
C[C@H](C(=O)N1CC[C@H]([C@H](C)O)C1)N(C)CC(F)(F)F,ZINC000355906420,282.306,1.098,0,20,CDAD
Cc1cc(C)cc(/C=C/C(=O)NCCN2CCC2)c1,ZINC000493828118,258.365,2.139,0,20,CEAD
CC[C@@H](NCc1ccccc1NC)C(=O)NCc1cccs1,ZINC000902606511,317.458,2.974,0,20,DFAD
CC(C)Cc1ncc(C(=O)N(CC(N)=O)CC(C)C)s1,ZINC000929911464,297.4240000000001,1.925,0,20,CDAD
CCOc1ccc(C(C)=O)cc1CN(C)C1(CO)CC1,ZINC000353029201,277.36400000000003,2.245,0,20,CEAD
C[C@@H]1C[C@H](NS(=O)(=O)N2CCNCC2)CCN1,ZINC000923635838,262.379,-1.134,0,20,CAAD
CO[C@@]1(C(F)(F)F)CCCN(CCC(C)C)C1,ZINC000682042343,253.308,3.076,0,20,CGAD
C[C@@H]1CCC[C@H]1NC(=O)NCCCC1CCCC1,ZINC000591420868,252.402,3.445,0,20,CGAD
Cc1noc([C@H]2CCN(/C(O)=N/CC3CCCCC3)C2)n1,ZINC000329005925,292.383,2.662,30,20,CFED
CCO[C@H](C)C(=O)N(C)CCCNc1nc(C)ccc1C#N,ZINC001109372069,304.394,1.947,30,20,DDED
CC(=O)N1CC(C(=O)N2CCC[C@@H]([C@H](C)NCCF)C2)C1,ZINC001367452373,299.39,0.6509999999999999,0,20,CCAD
COc1ccc(CNC(=O)N2CCC[C@@H](CO)[C@H]2C)cc1,ZINC000413028727,292.379,1.998,0,20,CDAD
CCOC(=O)[C@H]1CCC[C@H](NCCCCC#N)C1,ZINC001255341790,252.358,2.392,30,20,CEED
NC(=O)CN1CCn2ncc(CNC(=O)[C@@H]3COC(=O)N3)c2C1,ZINC001069859177,322.325,-2.091,0,20,DAAD
CC(=O)NCC(=O)N1C[C@@H](C)[C@@H](CNC(=O)CCNC(N)=O)C1,ZINC001051851700,327.385,-1.608,0,20,EAAD
C[C@@]1(C(=O)Nc2cccc(OCCN)c2)CCOC1,ZINC000687366118,264.325,1.389,0,20,CDAD
CCCN1C[C@H]2CC[C@H]1CN2C(=O)c1cnc(C2CC2)s1,ZINC000972036433,305.447,2.719,0,20,DFAD
Cc1nc(C)c(CNC(=O)N(C)CC2CCC2)s1,ZINC000341233659,267.398,2.701,0,20,CFAD
C=CCCN1CCN(C(=O)C(N)=O)[C@@H]2CS(=O)(=O)C[C@@H]21,ZINC001094655670,301.368,-1.642,30,20,DAED
COCCN(CCNC(=O)c1cnn[nH]1)C[C@H](C)O,ZINC001449325494,271.321,-1.136,0,20,CAAD
O=C(NCCCOc1cccc(F)c1)c1cnn2cccc(F)c12,ZINC001156922136,331.32199999999995,2.8110000000000004,0,20,EFAD
Cn1oc(C(=O)NC[C@@H]2CCC[C@H]2NC(=O)C(N)=O)cc1=O,ZINC000946291403,310.31,-1.5219999999999998,0,20,DAAD
C[C@@H](NC(=O)C1CC2(CC2)C1)[C@H]1CCCN(CC2CC(F)(F)C2)C1,ZINC001025534256,340.458,3.439,0,20,EGAD
Cn1cc(CCN[C@@H]2CCN(C(=O)CCc3ccon3)C2)cn1,ZINC000969330877,317.393,0.774,0,20,DCAD
Cc1cc(C(F)F)oc1C(=O)N1C[C@@H]2[C@@H](C1)[C@H]1CC[C@H]2CN1,ZINC000625817212,310.344,2.596,0,20,DFAD
CNC(=O)CC1CCN(C(=O)Nc2cccc(F)c2Cl)CC1,ZINC000287831627,327.787,2.859,0,20,EFAD
O=C(CN1CCOCc2ccccc21)NC(=O)NCc1ccccc1,ZINC000547770561,339.395,2.049,0,20,EEAD
Cn1nncc1CN1C[C@@H](O)[C@H](NC(=O)[C@]2(C)CNC(=O)C2)C1,ZINC001077433994,322.369,-1.997,0,20,DAAD
CCN(CCN[C@@H](C)c1ccccc1C)C(=O)c1ccc[nH]1,ZINC001268434682,299.418,3.136,0,20,CGAD
COc1nc(C)cc(N[C@@H](CO)CNC(=O)C=C2CCCCC2)n1,ZINC001121164654,334.42,1.5730000000000002,0,20,EDAD
C[C@@H](CO)NC(=O)NCCc1ccc(C(F)(F)F)cc1,ZINC000042300990,290.285,1.928,0,20,CDAD
O=C(C[C@H]1CCS(=O)(=O)C1)N1C[C@@H]2COC[C@@H]2C1,ZINC001361904543,273.35400000000004,-0.084,0,20,CBAD
CCOCC(C)(C)Cn1c(CC)nnc1N1CC(C)(OC)C1,ZINC001401512522,310.442,2.128,0,20,DEAD
Cn1nnc2c1ncnc2NCCNC(=O)[C@H]1CCCS1(=O)=O,ZINC001093669472,339.381,-1.136,0,20,EAAD
CCCN[C@@H](C)C[C@H](C)NC(=O)c1nc2ncc(C)cn2n1,ZINC001134721639,304.398,1.329,0,20,DDAD
O=C(C[C@H]1CCC(=O)NC1)N1CC[C@@H](CNc2cnc(F)cn2)C1,ZINC001060929837,335.3830000000001,0.792,0,20,ECAD
CC1(NC(=O)[C@H]2[C@@H]3CCC[C@@H]32)CCN(Cc2c(F)cccc2F)CC1,ZINC001045394884,348.4369999999999,3.482,0,20,EGAD
COc1ccc(OCCNc2nc(N)nc3c2cnn3C)cc1,ZINC000656106528,314.349,1.445,0,20,DDAD
C[C@H](c1ccc(F)c(F)c1)N(C)C(=O)CN1CCC[C@@H](C)[C@H]1CO,ZINC000305750291,340.414,2.577,0,20,EFAD
C=CCOc1ccc(C(=O)N[C@H]2[C@@H]3Cc4ccccc4[C@@H]32)cc1OC,ZINC000125540389,335.403,3.3280000000000003,30,20,EGED
CNC(=O)CC(=O)N1CC2(C1)CCN(CCNC(=O)NC(C)C)C2,ZINC001147449760,339.44,-0.636,0,20,EBAD
C=CCOCCNC(=O)N1CCN(S(=O)(=O)NC)CC1,ZINC000664620504,306.388,-1.02,30,20,DAED
CN(CCO)C(=O)c1ccc(OCC(F)(F)C(F)F)nc1,ZINC000305684956,310.247,1.425,0,20,DDAD
COc1ccc(C(=O)N2CC[C@H](NC(C)C)[C@@H]2C)c(F)c1,ZINC000986502750,294.37,2.435,0,20,CEAD
Cc1cnc([C@H](C)N2CC[C@@H]2CNC(=O)c2ccn(C)c(=O)c2)cn1,ZINC001038414445,341.415,1.0490000000000002,0,20,EDAD
CN1CCN(c2cc(CNCc3cccc(F)c3)ccn2)CC1,ZINC000078459625,314.408,2.262,0,20,DEAD
CN(C(=O)c1cnn[nH]1)C1CN(C(=O)c2cccnn2)C1,ZINC000954727494,287.283,-0.809,0,20,CBAD
Cc1n[nH]c(C)c1S(=O)(=O)N1C[C@H](N)C[C@@H](F)C1,ZINC001238975339,276.337,0.086,0,20,CCAD
CN(C)c1ccc(C2(C(=O)N[C@@H]3CCCC[C@H]3O)CC2)cc1,ZINC000293853648,302.418,2.204,0,20,DEAD
O=C(N[C@H]1C[C@H](c2ccccc2)C1)c1cc2c(nc1O)CCC[C@H]2O,ZINC000822638306,338.407,2.833,0,20,EFAD
CC(C)CN(C(=O)CN1CC[C@]2(C)[C@@H](C1)C2(F)F)C(C)C,ZINC000428741098,302.409,2.857,0,20,DFAD
C[C@@H](c1ccco1)N(C)C(=O)NC[C@@H](c1ccco1)N(C)C,ZINC000124512674,305.378,2.878,0,20,DFAD
C[C@H](NC(=O)c1ccc2c(c1)nnn2C)c1cnn(C)c1,ZINC000158975408,284.323,1.193,0,20,CDAD
C[C@@H]1C[C@@H](NC(=O)c2nccs2)CCN1C(=O)c1cnns1,ZINC000955560151,337.43,1.418,0,20,EDAD
CCCN1CC[C@@H](NC(=O)Nc2cccc(COC(C)C)c2)C1,ZINC000665860870,319.449,3.217,0,20,DGAD
CC(C)(CC(=O)N1CCC[C@H](NCC[C@H]2CCOC2)C1)C1CC1,ZINC000999115495,322.493,2.82,0,20,DFAD
CC[C@H](C(N)=O)N1CC[C@H]1CN(C)C(=O)c1nc(Cl)sc1C,ZINC001085715543,344.86800000000005,1.515,0,20,EDAD
C=CC(C)(C)CC(=O)NC[C@@H](O)CN=c1cc[nH]cc1C#N,ZINC001105980556,302.378,0.866,30,20,DCED
CN(C)CCN(Cc1ccc(C#N)s1)C[C@H]1CCCO1,ZINC000349065152,293.436,2.162,30,20,CEED
C[C@H](c1nnnn1C)N1CC[C@@H](NC(=O)CCCc2cccnc2)C1,ZINC001378133639,343.435,0.88,0,20,ECAD
Cc1ccccc1CCN(C)S(=O)(=O)c1ccc(F)c(F)c1,ZINC001664113168,325.38,3.136,0,20,EGAD
CCC[C@H]1C[C@@H](C(=O)NC[C@H]2C[C@H](NC(=O)c3cnn[nH]3)C2)CCO1,ZINC000980321538,349.435,1.025,0,20,EDAD
C#C[C@@H](NC(=O)C(=O)NCc1ccn2ccnc2c1)[C@@H]1CCCO1,ZINC000806987478,326.356,0.248,30,20,ECED
